path	bytes	sha256
artifacts/external_model_batches/responses/nvidia_nim_qwen_qwen3-coder-480b-a35b-instruct_responses.jsonl	1411	700d88b65e2cf8b4302efca1391775b1cb1172cb5a77c4ec8b33e6ff03a7aea8
artifacts/external_model_batches/responses/nvidia_nim_qwen_qwen3-coder-480b-a35b-instruct_responses_template.jsonl	72030	3e1c379dbc61caf4ca47fb432d520bbec4ffb18e371d7ce79e53dba006b01b85
artifacts/external_model_batches/responses/nvidia_nim_qwen_qwen3-next-80b-a3b-instruct_responses.jsonl	2472	9cb36e7bf0efad48c39cd46b6313a53cf4c5934e1be8cb273b81858edc1f91bb
artifacts/external_model_batches/responses/nvidia_nim_qwen_qwen3-next-80b-a3b-instruct_responses_template.jsonl	71190	b881f937b2c71a4fff0d9d5d749762a68fef2d5520c77d1cbf1023cd946558cb
artifacts/external_model_batches/responses/openai_gpt-5_4-mini_responses.jsonl	231879	221669b8e7148ceaafd794fea88add1eeb4ab4e2d71535532470e96afbdecb9c
artifacts/external_model_batches/responses/openai_gpt-5_4-mini_responses_materialization_report.md	622	3e856373ed705092824b0f65800b7fc055ce272ebf837112ede3c3ae4008669a
artifacts/external_model_batches/responses/openai_gpt-5_4-mini_responses_template.jsonl	64470	b45c06e3e804c7bc6297733a11d6e838a4ceb80d3c8591af54860462ce8e132c
artifacts/external_model_batches/responses/openai_gpt-5_5_responses.jsonl	226017	278bd1799a305e1b95b2f8d40c5c44649f025aa8c07d0bbd854d68ab45eb0e4f
artifacts/external_model_batches/responses/openai_gpt-5_5_responses_materialization_report.md	642	d71315a687a0ec68d158885a7f23d4d8ca603b87c7bb121b7d1fc9008bf25e99
artifacts/external_model_batches/responses/openai_gpt-5_5_responses_template.jsonl	63070	3b24122bd4a5e513eac5c7ad2709d86ad077c5f9adebed3784029426b53cf24d
artifacts/external_model_batches_154/audit/duplicate_response_rows/github_models_mistral-ai_codestral-2501_canonicalization_manifest.json	1467	831f251a04e28c1f1abdaec425601b16978627d147fb47d046a0d5028b45e284
artifacts/external_model_batches_154/audit/duplicate_response_rows/github_models_mistral-ai_codestral-2501_responses_precanonical.jsonl	359980	33efa413cb4f30a23c61a252d5cd1d92c7b820726f74d3753378bf3d7356b94e
artifacts/external_model_batches_154/audit/duplicate_response_rows/github_models_mistral-ai_codestral-2501_superseded_rows.jsonl	1247	979167c257299de8dc99f29a538f45d1bd0f96c792f2dbc6e21d0346ecc54fb5
artifacts/external_model_batches_154/canonicalization_audit/maverick/github_models_meta_llama-4-maverick-17b-128e-instruct-fp8_canonicalization_manifest.json	1543	d24795659f138dcdbe8d1b2b1f00e4c863e442b16213ed3386e3afcdc3e1edd4
artifacts/external_model_batches_154/canonicalization_audit/maverick/github_models_meta_llama-4-maverick-17b-128e-instruct-fp8_responses_precanonical.jsonl	423717	437e84abe0299476f1395fb4594dba888bf8f5a6478cb35cf2170753573deb2b
artifacts/external_model_batches_154/canonicalization_audit/maverick/github_models_meta_llama-4-maverick-17b-128e-instruct-fp8_superseded_rows.jsonl	4576	01cb045d4a496cdd7c73164ae2a942a3e5da55166550ad2275e907439505a90a
artifacts/external_model_batches_154/evaluations/anthropic_claude-fable-5/pqid_bench_external_model_generation_harness_report.json	569700	ff1d997a8497dd99f080203c4e98a74e0135116cc33c78814be8fb17ca7968f9
artifacts/external_model_batches_154/evaluations/anthropic_claude-fable-5/pqid_bench_external_model_generation_harness_report.md	2227	d2aee58cd85a2a845a4213dcec1ef9b45e75183be6955840ce46ad70ac4add3e
artifacts/external_model_batches_154/evaluations/anthropic_claude-opus-4-8/pqid_bench_external_model_generation_harness_report.json	574866	5f1ee559e16583ae8894a96f0d92836ab9eb817e3cb5cb6fd776852c7c5762ba
artifacts/external_model_batches_154/evaluations/anthropic_claude-opus-4-8/pqid_bench_external_model_generation_harness_report.md	2232	81757fb4169214602e9d83324ade6d82d7d5cbb780efb79fa589e8aaa7130ace
artifacts/external_model_batches_154/evaluations/anthropic_claude-sonnet-4-6/pqid_bench_external_model_generation_harness_report.json	574109	6c138d34431c404b752755d2d745dec1f56eb74e4b07dfcbe5d2383a1970255c
artifacts/external_model_batches_154/evaluations/anthropic_claude-sonnet-4-6/pqid_bench_external_model_generation_harness_report.md	2233	50eb975faf31cf9098a4699485b113178732ca6b7dd52c27772857d028031fe8
artifacts/external_model_batches_154/evaluations/deepseek_deepseek-v4-flash/pqid_bench_external_model_generation_harness_report.json	534970	44ae6331e6488965843e8d3d23c063a08a4ae0d369dfabf5b6aa45498e496b58
artifacts/external_model_batches_154/evaluations/deepseek_deepseek-v4-flash/pqid_bench_external_model_generation_harness_report.md	2230	aa76ec7f26c1bfab0096830e93ff0b8d5889ddde20d0d0439c70303d1e565105
artifacts/external_model_batches_154/evaluations/deepseek_deepseek-v4-pro/pqid_bench_external_model_generation_harness_report.json	543140	c18cdbd59cc22c3138db7bdf69aaebbe1ad68445ab9523f2a1c308383ab300af
artifacts/external_model_batches_154/evaluations/deepseek_deepseek-v4-pro/pqid_bench_external_model_generation_harness_report.md	2227	72bd5c03764bede49836af928225cd4598b0e60c3c2e928a9ae70c40a4e5aa7b
artifacts/external_model_batches_154/evaluations/github_models_meta_llama-4-maverick-17b-128e-instruct-fp8/pqid_bench_external_model_generation_harness_report.json	555184	08041272feca766dea5c1f0e958e70eeebf59040255be3360ecfe66b30ad76fb
artifacts/external_model_batches_154/evaluations/github_models_meta_llama-4-maverick-17b-128e-instruct-fp8/pqid_bench_external_model_generation_harness_report.md	2292	011a2c19e05bbed59c24295eaa52d89523ba0d22a1d28c8c071098e9a8c028a0
artifacts/external_model_batches_154/evaluations/github_models_mistral-ai_codestral-2501/pqid_bench_external_model_generation_harness_report.json	548436	5acd43584bc93fe7ed361783f32405bd61bd029ae1ba9cca2a9e63000c58570e
artifacts/external_model_batches_154/evaluations/github_models_mistral-ai_codestral-2501/pqid_bench_external_model_generation_harness_report.md	2256	41ad1d762a4648a738c2239778fd8ec03592e8df9e641cc0259b8a1c37835b3f
artifacts/external_model_batches_154/evaluations/google_gemini-2_5-pro/pqid_bench_external_model_generation_harness_report.json	531226	b94b3b392e5a13f464376dbacec78603e075893d93a96d3f5c176856a0e4f2c0
artifacts/external_model_batches_154/evaluations/google_gemini-2_5-pro/pqid_bench_external_model_generation_harness_report.md	2220	6691d8cc9a6ebd0061b2eb9469ae20ac82a9dfdf5b2e26fa626aa490178a039a
artifacts/external_model_batches_154/evaluations/google_gemini-3_1-pro-preview/pqid_bench_external_model_generation_harness_report.json	559509	672edbf86ab7de70d5e669c538ccd72ecbc6f46fe31c4b10f60ca9ee36f06f5f
artifacts/external_model_batches_154/evaluations/google_gemini-3_1-pro-preview/pqid_bench_external_model_generation_harness_report.md	2237	82405b09557cf89588c3fe1356cb7ddec99d02f7af61d4264ddba3759d00bec7
artifacts/external_model_batches_154/evaluations/groq_llama-3_1-8b-instant/pqid_bench_external_model_generation_harness_report.json	501117	9984d4f748eb674b92e1b7e2239c1b0f9c0129044987828b29edfc5f5806492a
artifacts/external_model_batches_154/evaluations/groq_llama-3_1-8b-instant/pqid_bench_external_model_generation_harness_report.md	2227	c7ae9830712c3c4ba7b5b6c72c3893e668ab5ba337b0392756668e0f5bfccda8
artifacts/external_model_batches_154/evaluations/groq_llama-3_3-70b-versatile/pqid_bench_external_model_generation_harness_report.json	548432	d98d720defdfa0c61769363e7d994798a9ca2522fe508027c43874cd46893b13
artifacts/external_model_batches_154/evaluations/groq_llama-3_3-70b-versatile/pqid_bench_external_model_generation_harness_report.md	2234	a53972e257b6710926b2207bb729091a18c609a3b2cf2f13f7e571c2104c5a75
artifacts/external_model_batches_154/evaluations/groq_meta-llama_llama-4-scout-17b-16e-instruct/pqid_bench_external_model_generation_harness_report.json	508346	2a604b6540f968a0162d2bca16ddf47700641ab1f4f19844e0c03db9ec5b8d74
artifacts/external_model_batches_154/evaluations/groq_meta-llama_llama-4-scout-17b-16e-instruct/pqid_bench_external_model_generation_harness_report.md	2270	99a47010718c1985b7695455b2e758d59c936a3c834912902cafe408bd755cfa
artifacts/external_model_batches_154/evaluations/groq_openai_gpt-oss-120b/pqid_bench_external_model_generation_harness_report.json	562191	1126b514ee33484cdd8c362511dd2eb87a8e9089394c9562349ce65240b32c71
artifacts/external_model_batches_154/evaluations/groq_openai_gpt-oss-120b/pqid_bench_external_model_generation_harness_report.md	2226	3384e877eafa200c25d25c2307fa9221ff089b5b7831957782c1f13eea86e710
artifacts/external_model_batches_154/evaluations/groq_openai_gpt-oss-20b/pqid_bench_external_model_generation_harness_report.json	548050	a161abed408a48a501c90372f3f99f9a0fc921b3022ccff1d60e1444b84040ba
artifacts/external_model_batches_154/evaluations/groq_openai_gpt-oss-20b/pqid_bench_external_model_generation_harness_report.md	2224	b67909b9647be7fdbcad5f06ec6ca5940b0fef92e8b619f73254d5fa0abd8822
artifacts/external_model_batches_154/evaluations/groq_qwen_qwen3-32b/pqid_bench_external_model_generation_harness_report.json	409614	eba2109bf1fa0785249e262262fe604caaf6f3e0dc962f17c909926d821bed77
artifacts/external_model_batches_154/evaluations/groq_qwen_qwen3-32b/pqid_bench_external_model_generation_harness_report.md	2210	b6727e9ac825ecdaadf0876afa27c9c8de8ad02ce542ebb17122a2621c436c93
artifacts/external_model_batches_154/evaluations/huggingface_router_qwen_qwen3-coder-next_novita/pqid_bench_external_model_generation_harness_report.json	518925	b37246da88603e1203140b2c6a5c7a59213173bdd8dcbeefea86a23500af944a
artifacts/external_model_batches_154/evaluations/huggingface_router_qwen_qwen3-coder-next_novita/pqid_bench_external_model_generation_harness_report.md	2289	8e107706b154c53fa9ee26ea64aa8678eac0607c43629fe28299f5db5a8a4ec1
artifacts/external_model_batches_154/evaluations/openai_gpt-5_4-mini/pqid_bench_external_model_generation_harness_report.json	567422	b1d2754b08a69e59cd1d1067450be2d804585b74a68e8c7fc9f96e4f23c5d1a6
artifacts/external_model_batches_154/evaluations/openai_gpt-5_4-mini/pqid_bench_external_model_generation_harness_report.md	2217	5eceec059944d8993e76731fd280cdb0f8f9751abfec19ffe4b16a0ed7d920aa
artifacts/external_model_batches_154/evaluations/openai_gpt-5_5/pqid_bench_external_model_generation_harness_report.json	565480	9d757044df20aa2bb012442ada8ff1c8a07afa25065667d20e486dc5302d02a3
artifacts/external_model_batches_154/evaluations/openai_gpt-5_5/pqid_bench_external_model_generation_harness_report.md	2207	077c9f31902a5643545df824ebb96bd0bef7ef36b6c07f72e0a35086dca88c21
artifacts/external_model_batches_154/evaluations/openai_gpt-5_6-sol/pqid_bench_external_model_generation_harness_report.json	572448	f25b4d356d459574a92cf49775341ef47a5fb6c73bc2e5173b7fea27aff97033
artifacts/external_model_batches_154/evaluations/openai_gpt-5_6-sol/pqid_bench_external_model_generation_harness_report.md	2215	9a8e136bb41250e384a00aee40eeafea73926decff548b706cb60c73a2245af8
artifacts/external_model_batches_154/external_model_run_matrix.json	7760	9f756e09d36fb39a76bf65807fe22c427eea196ab2d6d0a5ca0c62d432b9f37b
artifacts/external_model_batches_154/external_model_run_matrix.md	5418	c5d00a81f4fd71e1cda24dc9f87289b165eca9df4b4ffb6e9a5228f33290de0a
artifacts/external_model_batches_154/manifests/external_model_traceability_manifest.json	18391	b623b5cb4e21d91022a9e27733e2c5bde6eb4076c60a083ac93d5239a3434499
artifacts/external_model_batches_154/manifests/external_model_traceability_manifest.md	13202	3c862cbdb998d0d2e63b74b29b7b12613e28315fcdbf4151f0ad1723cfda0a12
artifacts/external_model_batches_154/manifests/openai_gpt-5_4-mini_response_merge_manifest.json	1268	3a81eb33c2ec6a051a31bff559d0a8878a687963f8921ff24e9f460f33013579
artifacts/external_model_batches_154/manifests/openai_gpt-5_5_response_merge_manifest.json	1248	239aca28ada8ea057af62927b1c12aa28f8ced5cb3d04941c6d093c0fd7a58b5
artifacts/external_model_batches_154/manifests/pilot_response_import_manifest.json	15767	e40709ab3d37ceeb33e1b463279b859da3c62dd3e96e7c33b227f319c00484b3
artifacts/external_model_batches_154/manifests/pilot_response_import_manifest.md	3145	c2425df8babe3be060d27a3d1890e9864c705eecdbad4c68020f9bb7a21a37cb
artifacts/external_model_batches_154/mistral_parent_control/evaluations/openrouter_mistralai_mistral-small-3_2-24b-instruct/pqid_bench_external_model_generation_harness_report.json	540399	82fd339723c3d5fcf441d127ade39b513a598dbbe45ff7d8dfb262e3321ca251
artifacts/external_model_batches_154/mistral_parent_control/evaluations/openrouter_mistralai_mistral-small-3_2-24b-instruct/pqid_bench_external_model_generation_harness_report.md	2326	1ae5ecce5ccc712fd38e4ffc13350281a9d62ac3d94c95653f851239c4d28da4
artifacts/external_model_batches_154/mistral_parent_control/manifests/external_model_traceability_manifest.json	3123	9606894c9c056791879621f2e37e290765bf633c98f7993f087640b27d559449
artifacts/external_model_batches_154/mistral_parent_control/manifests/external_model_traceability_manifest.md	2226	60f2e6a6444cf8c7e47ff677d6c89f5b258961f6ceaacc0a8e84e32452af4f79
artifacts/external_model_batches_154/mistral_parent_control/requests/openrouter_mistralai_mistral-small-3_2-24b-instruct_requests.jsonl	534575	dc6bd606b50f478cfc400c3ffead8dced21486dfc120f09b17b69081d1d23cbb
artifacts/external_model_batches_154/mistral_parent_control/responses/openrouter_mistralai_mistral-small-3_2-24b-instruct_responses.jsonl	651201	b29f35972fa362830361ab3b1d79b9430baadfe5d6ef073c2f66d7c82c39373e
artifacts/external_model_batches_154/mistral_parent_control/responses/openrouter_mistralai_mistral-small-3_2-24b-instruct_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/pqid_bench_expanded_model_run_status.json	17936	3fd572839e08a68e0b589ab04d3585cef31c507d095f241138affef83558dfe4
artifacts/external_model_batches_154/pqid_bench_expanded_model_run_status.md	2581	57bd9992adf2eccaf40109c9c0a941b1da5982867c29a49708295d63fe2f072b
artifacts/external_model_batches_154/pqid_bench_external_model_results_summary.json	27925	3cd9431bd5cd6fc4a388e424f6ee76bf0ee7080ecdc32d50f318096875ecb9db
artifacts/external_model_batches_154/pqid_bench_external_model_results_summary.md	8638	2c61a18d9fad1ac2729a7f1fd6b40b863208af7753fc80ddf274f4d3f89daa64
artifacts/external_model_batches_154/qiskit_mistral/evaluations/huggingface_router_qiskit_mistral-small-3_2-24b-qiskit_featherless-ai/pqid_bench_external_model_generation_harness_report.json	540189	9f2f806d011ec02d17a415bc7a8215362b34144ff8ee2705a7c49a3d31978aa2
artifacts/external_model_batches_154/qiskit_mistral/evaluations/huggingface_router_qiskit_mistral-small-3_2-24b-qiskit_featherless-ai/pqid_bench_external_model_generation_harness_report.md	2345	a5301ee502959341c09bb3525ef2e86aae48228e617fd8ddfd105b1cbaeed3ef
artifacts/external_model_batches_154/qiskit_mistral/manifests/external_model_traceability_manifest.json	3210	3033ddbad7e5af0126397f8ef1ca28d8942a02c8a448c4f17d112f38ba31b7ed
artifacts/external_model_batches_154/qiskit_mistral/manifests/external_model_traceability_manifest.md	2252	785b9e0a498fd8763b90eb2c535a74273116b4fbe332be16f2e18d7f309bd537
artifacts/external_model_batches_154/qiskit_mistral/requests/huggingface_router_qiskit_mistral-small-3_2-24b-qiskit_featherless-ai_requests.jsonl	515787	25420fd211c4e692ffc7ed14721b030f3b0d39c7726c2043f4d60e963ec5a325
artifacts/external_model_batches_154/qiskit_mistral/responses/huggingface_router_qiskit_mistral-small-3_2-24b-qiskit_featherless-ai_responses.jsonl	640567	3b0e242b5faa3335c3f9ef57ec53373881600fe0cdfdb1cb884034ef80e7d836
artifacts/external_model_batches_154/qiskit_mistral/responses/huggingface_router_qiskit_mistral-small-3_2-24b-qiskit_featherless-ai_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/requests/anthropic_claude-fable-5_requests.jsonl	474515	72b9bddd510b970f2a80320f9d89660aa8d3488046ab88489a6eef8749b5dc69
artifacts/external_model_batches_154/requests/anthropic_claude-opus-4-8_requests.jsonl	479751	bffbc8a4156b1b3c72070de4a267ce70c6ee022a00a19042294d9fcea9fb0ea7
artifacts/external_model_batches_154/requests/anthropic_claude-sonnet-4-6_requests.jsonl	479289	70afa548d72c6b0629ffe07e3ac9467ec1031648ab52f4e9fe7968e53e78f811
artifacts/external_model_batches_154/requests/deepseek_deepseek-v4-flash_requests.jsonl	500849	ab9ddef2280a043d5c72dfa6b0b126786075f2f17a0144e0ac885ebaf3dd41eb
artifacts/external_model_batches_154/requests/deepseek_deepseek-v4-pro_requests.jsonl	499309	f7ea00c4b62204da684439e8960816f140515fd51fa4abd9a83897c35c62d4f2
artifacts/external_model_batches_154/requests/github_models_meta_llama-4-maverick-17b-128e-instruct-fp8_requests.jsonl	508395	b2c043e5c04a91555c3b24a0fd6bb849d3d09c72da77e939b692c371fa6ff11d
artifacts/external_model_batches_154/requests/github_models_mistral-ai_codestral-2501_requests.jsonl	494535	b39adf09d2bd54f58d8d71abcd80d0cbc9e2f64393306c4c35498f31f3e9e3ce
artifacts/external_model_batches_154/requests/google_gemini-2_5-pro_requests.jsonl	488375	a150bbd08669a8d41e599cbbe152ed80df8a0b6868ece5698df3d707e78feac0
artifacts/external_model_batches_154/requests/google_gemini-3_1-pro-preview_requests.jsonl	496845	d801c16ce802c3aff44061f3c6d4552eb9cca615dc242ea5eb9e6de21f4011d2
artifacts/external_model_batches_154/requests/groq_llama-3_1-8b-instant_requests.jsonl	486681	59b1c68876e47caed987a883ac8e1767a7b191f6db462a237f5e1946dd4bc71d
artifacts/external_model_batches_154/requests/groq_llama-3_3-70b-versatile_requests.jsonl	490377	d354be285dc29f3bdcbe5b8a8f128fdda2f91e1807d3b5b796cf20104ab79d1b
artifacts/external_model_batches_154/requests/groq_meta-llama_llama-4-scout-17b-16e-instruct_requests.jsonl	501619	6c28742b8bb78c3983be315680ceb000c57f1bc73f577ef19020ca74031c263c
artifacts/external_model_batches_154/requests/groq_openai_gpt-oss-120b_requests.jsonl	487451	8bac69971e05d6fcccbf5833a118469d435179221a59550aa1dd1f2b1c54e06d
artifacts/external_model_batches_154/requests/groq_openai_gpt-oss-20b_requests.jsonl	484063	6552aeaa6a4ca0299428daa967e26ff683ef955d88d5a7e86ca6a11af8dea8cf
artifacts/external_model_batches_154/requests/groq_qwen_qwen3-32b_requests.jsonl	484063	6e036bf09a8ed607da95ab2696b7a9d857652fc3a633d4a804282c8433528d05
artifacts/external_model_batches_154/requests/huggingface_router_qwen_qwen3-coder-next_novita_requests.jsonl	500233	769d3b1f9caa1925d159ee25ac09cbe1ccac6e00a87433ce5259fe3221fc1c01
artifacts/external_model_batches_154/requests/openai_gpt-5_4-mini_requests.jsonl	472513	8043bb12c8a1926f8318b052d5bd4931009ee6d2ed9e11dc81c5e32cd00e6c1e
artifacts/external_model_batches_154/requests/openai_gpt-5_5_requests.jsonl	467585	c8658a19ddcf166e23db668fd819d01b2c3fed2d9654724a170580211bb923bc
artifacts/external_model_batches_154/requests/openai_gpt-5_6-sol_requests.jsonl	474361	55042f3f06404c6a113e01bfa0f7f1f2a32d24a75f313f15f3a33dc1773e60e2
artifacts/external_model_batches_154/responses/anthropic_claude-fable-5_responses.jsonl	429412	1c25dec68e653d981c0a87c3ff15323b2cfdc41246682e819ee23220f82adb2e
artifacts/external_model_batches_154/responses/anthropic_claude-fable-5_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/anthropic_claude-opus-4-8_responses.jsonl	378211	23caad403fc17f50daeb664584d0496f3dba8c130ef5f8611d90b5982e269cea
artifacts/external_model_batches_154/responses/anthropic_claude-opus-4-8_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/anthropic_claude-sonnet-4-6_responses.jsonl	458974	b7c34b0905e7b6c6dcee2c3c5c0e25cd7645ad8abf9507e0a544c2d3ffafc9fd
artifacts/external_model_batches_154/responses/anthropic_claude-sonnet-4-6_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/deepseek_deepseek-v4-flash_responses.jsonl	743489	1b227656f00df18c95803564500fad25a1ad2dc0e9d33eb609adf4bcfbad0825
artifacts/external_model_batches_154/responses/deepseek_deepseek-v4-flash_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/deepseek_deepseek-v4-pro_responses.jsonl	838392	a9af25b0e5b4018d0ee9eeca6fb465d3e8e30fe613e277dbf05a0588da21a362
artifacts/external_model_batches_154/responses/deepseek_deepseek-v4-pro_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/github_models_meta_llama-4-maverick-17b-128e-instruct-fp8_responses.jsonl	419398	32524702d78a4e0c472b5d99f68566f5eea2f34e40b66761238baaa642e23fcb
artifacts/external_model_batches_154/responses/github_models_meta_llama-4-maverick-17b-128e-instruct-fp8_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/github_models_mistral-ai_codestral-2501_responses.jsonl	358818	456ba5bf31d16993b63ced9f131b25817dc6fd7f13170626d6a8a35a37031d6a
artifacts/external_model_batches_154/responses/github_models_mistral-ai_codestral-2501_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/google_gemini-2_5-pro_responses.jsonl	403506	d5e17f85bfe95b3056df0c103caedeb1cdfb4a184e93d41966c7a4fb26426489
artifacts/external_model_batches_154/responses/google_gemini-2_5-pro_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/google_gemini-3_1-pro-preview_responses.jsonl	737906	4bf62e142896a3db0680afb02bf51c5a9e5ebf0de73e811113aad201e27f16db
artifacts/external_model_batches_154/responses/google_gemini-3_1-pro-preview_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/groq_llama-3_1-8b-instant_responses.jsonl	617235	42029a2e47c36a759bfd82f6539ceb6a7f48cedfb236b8434754a37c42c7973a
artifacts/external_model_batches_154/responses/groq_llama-3_1-8b-instant_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/groq_llama-3_3-70b-versatile_responses.jsonl	417596	273d9fec439e9e877f39ed4be1686df4a60ab0ca75939c170fe06f50bd615dba
artifacts/external_model_batches_154/responses/groq_llama-3_3-70b-versatile_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/groq_meta-llama_llama-4-scout-17b-16e-instruct_responses.jsonl	472137	00a93afe70b2565f065dbf79b21981a142ec9c03c3b07e3e48347a230bee8072
artifacts/external_model_batches_154/responses/groq_meta-llama_llama-4-scout-17b-16e-instruct_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/groq_openai_gpt-oss-120b_responses.jsonl	641100	c87c7537133920d569516a306da825eb869c9d976357219943f55f0b88e0b647
artifacts/external_model_batches_154/responses/groq_openai_gpt-oss-120b_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/groq_openai_gpt-oss-20b_responses.jsonl	725191	f921a58926230896621376c3f55f92ea88aae3ab81134e0e0a5aceba28f9150d
artifacts/external_model_batches_154/responses/groq_openai_gpt-oss-20b_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/groq_qwen_qwen3-32b_responses.jsonl	1761752	e4f465de28bd35950f92b380f93a973ddb3361a7113d2de0f56c2eb08d2fd1e8
artifacts/external_model_batches_154/responses/groq_qwen_qwen3-32b_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/huggingface_router_qwen_qwen3-coder-next_novita_responses.jsonl	473731	86e3b48a7e625da0b862a15d8f4d8292bf78276e9084538090bb9a4ccf930b53
artifacts/external_model_batches_154/responses/openai_gpt-5_4-mini_responses.jsonl	549058	145dd98f4d238a85f9aa198f1b07f35b66692a5da81168a5cde5b14c24a0cfc4
artifacts/external_model_batches_154/responses/openai_gpt-5_4-mini_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/openai_gpt-5_5_responses.jsonl	533788	1b68b805cecd786c0f9b090faa036ae7c91cd43b442a2ec4c38143e87f9a82a8
artifacts/external_model_batches_154/responses/openai_gpt-5_5_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/external_model_batches_154/responses/openai_gpt-5_6-sol_responses.jsonl	547110	0838e4883e1f3d8a20d387afef6cc7591677b8be8ccf93e0f5d1803b2c8e62c4
artifacts/external_model_batches_154/responses/openai_gpt-5_6-sol_responses_template.jsonl	28336	04bcc5272bf805ccd301ffdbccc70e2277b1d9a9d3cb74d845b26b69500c8e02
artifacts/pqid_bench_2_prereg.json	14597	2fd457f12def6c4042e6badebcb8badbd21ffb654c3d6e82ab8cfd73fcfaeb59
artifacts/pqid_bench_circuit_exemplar_selection.json	10509	829acf51bca0d1ead959fa2b4a5d1c7449cd84af24646eae55e3cb0164590b04
artifacts/pqid_bench_clustering_logistic_analysis.json	223246	5c73aabcd8c49a0ad20ef4335715e6db97de52ae4b98ac4ded80188609e46f75
artifacts/pqid_bench_clustering_logistic_analysis.md	3809	047516657b4f0cbce7eb7b42d53ee375ab1f4c4fac9c96733dbebd4c237301d0
artifacts/pqid_bench_complexity_difficulty_analysis.json	42933	289b5db81725adbe40a70e0c2e4aa0380b37b3331588d1cfe5c98919757b0231
artifacts/pqid_bench_complexity_difficulty_analysis.md	10516	9e09fceb40e6a4c0d6741d6f4675af9c5d4eeb24aa29e3a083f37b43dd8e39d1
artifacts/pqid_bench_context_recovery_ablation_report.json	9485	7ff461c2247117a2bf61ae18faf1e68d09b359fb62c08f2c9adbc6b8835192d2
artifacts/pqid_bench_context_recovery_ablation_report.md	5959	f20d8585ed8157eefa6cfc680b6f13d2a71e252f71f0ba2e2c5961addc5642d9
artifacts/pqid_bench_executable_validity_report.json	4308	b2cf6390a712ce85fee1b9d4ac452ac57ff0f66bf2c08e85150dfa83cbd9893a
artifacts/pqid_bench_executable_validity_report.md	4322	a96a5256ac024e91cfcf2b1cead922bbed55462bade9f8fd673f75eec63d0b49
artifacts/pqid_bench_external_generation_prompts.jsonl	120062	a833ef8b50c5270a6e0720ea28fcf6cfe7fe39774e3955a9c30f33887c9824e4
artifacts/pqid_bench_external_generation_response_template.jsonl	12880	222330cb409705b76f736540551b1310416a08ad7096cd1210ef331897f15d22
artifacts/pqid_bench_external_model_generation_harness_report.json	1282	3c9fce21755fb0ede67b34f5505a4eb0c34e4c56ce440c238dcd95caf8cd0e63
