run,model,model_label,model_order,slug,provider,prompt_id,cohort,gate_type_bin,has_barrier,execution,signature,runnable_wrong,qasm3,gate_count_diagnostic,finish_reason,provider_error,transport_affected,attempt_trace_recorded,attempt_count,initial_attempt_success,recovered_after_transport_error,created_at_utc,request_sha256,response_sha256,normalized_text_sha256,ast_sha256,ast_parse_success
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0025,pilot,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-06-18T08:56:59+00:00,d731e37dea2b2789ea0be314afe1f4458d40c70f5e51ceec1bad470b7d5386d0,74ecb2cee7d7418d7bda4a212856c49090df614cd9c3e1ad9aaa7a5f22a0949f,3c8fc2526f44357231b6c4e48e00cdd5ddfd53914015e7f33fd4e8308ba509da,7f01500a23b7f0a3367e1ce5968732f90858f3293344a2d8e8ecdaad942bfefd,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0027,pilot,1-2,False,1,0,1,1,1,STOP,0,0,0,,,,2026-06-18T08:57:11+00:00,ee92fed61b589ef92eee907bf0bf097974b2a45212db509ae5cb22c982f1c58d,ff5d82f2a16adbf35b7421341b02cc84d82366aa98cf81614f3528b130a137e7,d7b2bf97cd2664cad432035f2a0c8a76120d49e86d6e07b2a86edd2893fcf322,027e6abc49bd3950898bc45e083ab605f382711020a2ae746cab2fcb04736e04,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0031,pilot,3-4,True,1,1,0,1,1,STOP,0,0,0,,,,2026-06-18T08:57:42+00:00,9f19e603f38e2c0d724ecb1a0770082116ec4c5123b9751a08405e9fb10a4cd7,d8136d543135fc61d79ebce7892a8b8e2de6b23eac4a5438124b692537639be8,dae121e0291cd7008db1ed21ec69d5fda280d1f0147d7c854b2a512cfaa937a0,c700de564f15ca8ecee4af00d603b4d2af1d895cf65473e21a97c85eaa2beed7,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0032,pilot,1-2,False,0,0,0,0,0,STOP,0,0,0,,,,2026-06-18T08:57:50+00:00,87682bf10a5211652f9d2a3ea93e2141272e5818104fdbd907c094635a3b1f04,2e7296086367b8f26cb0a91a9cae738f6b2cc2bb358aabdb48a1069d73963bc2,69255d1f39b6c181b2dbf218d8a5a7060e93659762c16ef87accf8405cc86e1a,f3f337b36cf3d4c9b68c8ba062d284e6bc9d3b21e260e12fde5615223f9be5ab,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0034,pilot,3-4,True,1,1,0,1,1,STOP,0,0,0,,,,2026-06-18T08:58:10+00:00,c048139b3bcb8e4e1e81ade8d83a56d49c922fd98ed2736769f1b70fc7b7c8b6,6263fc5d60da497e17ef37daf665532a2ad4beb8a2f43e74f8749913b52c932f,2649ed931b2137e3976981519328cd8966bb2061bc4dfa6be8f4202161eafb6f,9f0659a0d16d4fe1b0082c837dcf9d522b9be91fa9a1cdc0bfe6e78f7cf44222,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0035,pilot,1-2,False,1,0,1,1,1,STOP,0,0,0,,,,2026-06-18T08:58:21+00:00,9f06876bc33ebfd06d5b19c54e20baf0da41869b99e46dd45e430951a3ef0ae9,7e8f592785353fc4d3e228e3a71d9e1101d745fa457025c4df6986851fcc54b3,924e40faa65deda8b0e1589686b23088f171f169d42207ee95aa96892c43fd50,cbd50d2d6cf0eb1dfa3bbefd76d7aa9168bc512bf459c3caa40183eef6b02b25,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0036,pilot,5+,True,0,0,0,0,0,STOP,0,0,0,,,,2026-06-18T08:58:28+00:00,4da36b2865f2e38c7eff8e4f652e72fba187ffcf681e2feee145ae293725beca,cb9a6d953aa117abcd4b059617f304cfce94a50d8b4239e66f9cf8bc5bdc0539,b2aadf192609ee3df426c580f6e850db37b9478487e6f812fff86be90cad3b6c,bac5ae7075310f48b3fce36c7531c921afa48384e0ce0e65117af8e0bd501257,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0037,pilot,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-06-18T08:58:40+00:00,62bd64aae12ea5f6d7b1d3c9e4fcbbcb904ee7a6fcc03656a7092302429fd146,57fc8886f5557574e41e434c854a574b42a9fa17f7ed849b310bb9c696b06056,ac3a5baf360df1e830b16a53247b3e6ee0ea9e1150dcd06437b74ffd1f5865ab,94589f9b7a55ceec0c0b9c5c4e3f4c4a4c99a198de43d678a404446c1570d6ba,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0038,pilot,5+,True,1,0,1,1,1,STOP,0,0,0,,,,2026-06-18T08:58:47+00:00,ec4dff635381f654eb86c48ae9136f7d2b4c728f3b37ae110831e838f202bd74,bc8619e84dc05e90c19c10da69a536c601ebe25d98683176f41bbb4d9aadf25f,2b828f7a9497247b5209407ea985acaa15e464b50b0e4af3971629f25a6cbdf8,beb4711abcc2424158b5d53e41cebaf3f51cb53ef960b9cbc565fde6a4c649db,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0041,pilot,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-06-18T08:59:08+00:00,35d919c52e0918f2278cdf40da680cba53b7d6ecfbc22e270cfbe1426a2cb317,df58f147dae4cbd50ad75b5e9bc2f7f2bab94573f790077e5ab79bff761abc4c,d2acb6a4b05821ab62a71179b12d789db75dc6eaa4edf435f7612193a2dcc294,1a4e4b2382158f4ebbc77f343db5b5a31f098357c1667e3c8ff4a4e63cc051cb,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0045,pilot,3-4,False,1,0,1,1,0,MAX_TOKENS,0,0,0,,,,2026-06-18T08:59:45+00:00,c7b35f4bb834bb23af14df3642f987bb4f2f54adc5a87c7e9515b14e73716665,0fdecde33ba75e744464611fe9485efebd5b143783db88ec7c65490eef428521,502ef863b79f2263d09007aa05ac6418f5fc66d9888aa0d66e9fc45428b09761,61603a61ed2e1d9c7d2951783bc86ad1eccd6c407386850ad81b3ae3283a1b35,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0046,pilot,5+,True,0,0,0,0,0,STOP,0,0,0,,,,2026-06-18T09:00:04+00:00,60e80c9ea4074c523974873c29378c3dffa23bd3fbcfd95d51c53eb6be89e1ef,fcae3d165c4a9e1e6c8def80379320a05015067e7f01455c6ed4bc915bbd2907,8fe8fad04a806282ab03278b22ab155d7c1f702a6fad42037cf5c867c61c2ce6,4890d5a939b94db4c8fe0c6950e73b4663d5d11a67d192c8a9eed9046adbe421,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0049,pilot,3-4,True,1,1,0,1,1,STOP,0,0,0,,,,2026-06-18T09:00:28+00:00,45ca5f57e8d91d765fcbab2619a80cfc56437649f57be0d68175d9c0106fead6,a5fd81635fd0e021c3bf33f32e5ae351dbd6692367590075e94ed94b140cc4e2,f4525a22935313a2c0d353150fa035923e6a56af14466e6c40218eeb94f6f0a9,872af5179939961cb1e91154e67e5a6f2e57c3d411a2de305d4df9483d04187a,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0050,pilot,5+,True,1,0,1,1,1,STOP,0,0,0,,,,2026-06-18T09:00:33+00:00,7b14af5492f78c002f71fd0e5e89900aad7d4ebd80277a1a4f94b9454d79409c,20ecc3aefcd5ea71651d2e75051205bb9fdf6fb491990a80ef2528b392f5b60d,adc1ef000692f5b084e85766921ab760b90866d91831840b3f0a0c0dbf6c6487,fbfaa5aa2df2a2feede54bc0ce3a165927f8f9cbe63b26d29d074901ed212ca7,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0051,pilot,1-2,True,1,1,0,1,1,STOP,0,0,0,,,,2026-06-18T09:00:45+00:00,1d082d23d62ece1eb2f98f19c60ba45bbe47519d85a8702f8ad86293c34858de,26217cc58b009c875932f1082c9919af111332183a8db13f3e061c9ff136601e,6f2e55751b322477f851d7d994261295dc3e84c8f6a408569d0598536a509db9,c937bb0e0ffb2bb9bfd893c9655ffc3c37075fc18ab760b223a5215271462f28,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0052,pilot,5+,True,1,0,1,1,1,STOP,0,0,0,,,,2026-06-18T09:00:54+00:00,026c6d75949925835e372238e5d9e4102e4515f268c75e516894f7e269b2ec4b,0b08b7a18ca8a89b084f02d5e2da486e9b64b56e4403bb9c02ffc7811fb39a35,c197190ff6a1f4be6a252105aa6c8d867a5d7429a0892d6d849568c139b69a3b,e58ad18a0201c86e9ff69182b2c0703fff33ee7cf27fa85cdcf6ac19a7ac933a,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0057,pilot,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-06-18T09:01:33+00:00,70c3dba9b26740694866ebd663f24f845470b1b1227615c5e1b39d8fb3d58d25,b94d64b3221a7a64e00c460eb564e70483c5ed76b4920ac1efca2cda9c13d1af,b60e751d4c74f484e583d83bd2c0be5da9efd22b38585f695db6123a8da1662e,d3c1a91485074107567ae7ab419c2829f451d972bd9d7e031ab7e5c415e0d290,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0059,pilot,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-06-18T09:01:42+00:00,360725be09710ef6b0c7e337fcbb278a4f8201bf3e691973bbfaf048b7114b59,7fddde83edb2c61c3f775905d458172e8b147a943468b6e78f9daac921096784,2ac2a5eecd56231463bdb31abb28279d3075bb3527d53aa14015f98884ee23ea,f8fdd43193ff404409962c9530c9b1473ed025392811c16f9d6f6a04b5403020,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0060,pilot,5+,False,0,0,0,0,0,MAX_TOKENS,0,0,0,,,,2026-06-18T09:01:48+00:00,44a7396026460ca98a909631cdb26fc33c9fa25754bac567eb2c7751719110c7,71df71a14ddfef9ea6a5c6e0e117d4c7f44b168c3f086b6c2217ab811d128196,,,0
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0061,pilot,3-4,False,1,0,1,1,0,STOP,0,0,0,,,,2026-06-18T09:02:06+00:00,408c83c37cbb54e032eb550734e253e23ea79eb6b5b3910956345dd5de333464,72996b71bcfe2c98e5176cabfd66de9234da0ea290eca439ccbc7cb1222c6e58,b5c35ea9cc47144f6da2342a43735219eeb99ba4aaddb36b7618e3631d33daf4,7ca9094fcbe2ba1d2c557ac8138a142f48004dec02b554ab492691da20a96c2a,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0067,pilot,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-06-18T09:03:11+00:00,c416fa9e8a894e2a0a6376ca6bd44eeb6b7d7b8676be2b1eb0e5f0f864d5387c,20ca5f3d830bd20c0e1f936b99f247b2156f5c8af76877dfe3e5e259f2a6d407,34da17725afa47f14284b7b269114a9d990fe5afd9506aa6d3ed786da8ed1357,9ab632f2dd33ecbbd8eed19e4799272a2314cea86d417b7587d6f439e2077c28,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0068,pilot,3-4,False,1,1,0,1,1,STOP,0,0,0,,,,2026-06-18T09:03:16+00:00,494bb871aa0e465813e684f53772bfe80b918ebd6d3983bfcc5e4b26e81cd0cd,ff39f500db0cba5ded12ea63b1f644215f03c6895670a90059f3dddad8542126,63a41e62c64388a6f02ef1304ed725f62e54c7a6e2dec58073b6ca4ddb7fca76,71336e4f5c943b170290be01791dba780999bef49ee4813cd0b91caa30925959,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0069,pilot,5+,True,0,0,0,0,0,STOP,0,0,0,,,,2026-06-18T09:03:21+00:00,e9cc8c163ca8cf761ca76af5965203430da644e77f795d1605fa6b055a38ef1f,46c04ec3ddf39bffe2bf1d3c8b6020be46661d18c81147dbcf494bf8bba233d7,ad9cfa001eaf33e0f9483dda720fd452c5bb505686b0ab463bf732541b0a3e1e,70abe7ef3ce3dfde94f931bf503f03d62f13b6617e49bd50e1a7a6653d664ffa,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0073,extension,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-07-12T10:03:05+00:00,63d0cf091cdac36aa53a9a005b0871a759af695688d1f3d94bbf096b398894ac,d41e37fb06c66f31b67bf409e8f28cc96a2f4ba638e5adda840f06a169ab4048,cafa33e19ed90d3680c08c2f9d2f63240554a83a53aa0b173829e5f079af39d4,b5a1a4d7c27874f023512cdd87ba9bfb6b78edfd86a114bff7698adc38d06f46,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0074,extension,5+,False,1,0,1,1,1,STOP,0,0,0,,,,2026-07-12T10:03:16+00:00,d0eec39d75a4f14bb05e03d6e35d95287432048ca55cd695d856d290465a8131,450c28394008964221d2b8c42bf5e08e848d017147ed60f101d03e68becf151f,d68d6ace38d05be2402bdfb3b11c0b4209b7ac133dedc70417905c6c03809426,b92e3e1f32513813f0c8eef4f6a85c9b97b4d04c71894769372e6fb5a9f4a129,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0077,extension,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-07-12T10:03:31+00:00,b66491e4ac2387e533d4451dd8eef220de80c171230d6340857adc4033a22729,3e2a0bc2d7c667f1075bbcfe5b4a9257aa603f426da8742e48c83840fa5ddab5,ae7c9d9f63efc8e09b4f4d8147881a751ef528bd6ed5f0e2f861cf3a5d527736,b5ae7fdd5ac95594480cf00558d169bc6af1db7377954095cd867f2218398fe5,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0079,extension,5+,True,1,0,1,1,1,STOP,0,0,0,,,,2026-07-12T10:03:38+00:00,7aed9841787bc81205ad77871f4c5e0dbaf02de8f90219c0ae1124e34d7b1682,3495bcb6c02d0755969982f06a595203e1cf23f71c0d2add2a8ea9c12a5800f7,8ecf5a0d6efce286b85353c7929e29afa5324e3b06545ca56d9c19a330e9dca7,f05dec635d7555526fa2254766fd18c5e38c9d615edf4bada56693820a3c6b44,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0080,extension,3-4,True,1,1,0,1,1,STOP,0,0,0,,,,2026-07-12T10:03:47+00:00,df79f872751bfd8938cd03d55a9a757c7b687511c2abece641070efde282fc9e,f602ee9eda05237125cb788f054ba925d2d18eab8400ffdbbf94af1159e7587f,f1edb0fde826d3544e494c0cbce4208bf3f6ecb1f6393d3446a089e98981852d,cc059b54916b64929b7bf557ce20fa41438dc30e5655e4a6251b0a7decab6e78,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0083,extension,3-4,False,0,0,0,0,0,STOP,0,0,0,,,,2026-07-12T10:04:06+00:00,19818f4d8cb723f9f7d90b4b6bc8bebfd7fa48a65c420886407c0e0f9f67470d,897f00749e0526a86063d4385c55a362ccdf3abc9e3e6fb70c13644098a6f521,e79b06e264f5f34cd754f553fb2df81e1592017764efe7f7afb637833e2f440d,f6151e59e1d684761e221c9bd0ab06658d073814ccac119bedc1f1baa3ba3507,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0085,extension,3-4,False,1,0,1,1,1,STOP,0,0,0,,,,2026-07-12T10:04:18+00:00,aeb5a292301c7c658f81fe60768f39e5e8b24c1e3c68602617ab300f1d243957,921cbb9d97c95b46b24d0d6facb478e412df2b700d9a8e73ef8655de3e0b8b6d,bd94a3f08d9a9dd4d395c5c5050d8ff7ff8e334a2ce45f39c9a8e532ba39ef2a,7b1a78c00f8172d6296102b98bcaec71e328c8d6db093398785841e2c397e244,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0090,extension,5+,True,1,0,1,1,1,STOP,0,0,0,,,,2026-07-12T10:04:46+00:00,7e0783808fe59e3fa68169ddb3db33aff8522d8a25ec999af560b73cffa6805a,73accb20eead0624fc07de838f7b75216f9f0f0b357bc163576d7bec8bdf0400,950f8614254d5f08405f3638830a5764d7aa767b0088ec10dff4d8ec4c9a1dbb,3f8d779c03f3bf660079fb3654c4544fc2805a8bb50561e167fed04567f8ae13,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0091,extension,5+,False,1,0,1,1,0,STOP,0,0,0,,,,2026-07-12T10:04:50+00:00,8ef3715a95deb58770dceee1ee0fbfd2383e96c881913aae50e4b1cf2c754741,dd0e60e7d67b299532f39c7caa97de56b2d16d4a5d429d51037b99020aee714d,50d1da34f4c83e49862964980e2dfb014a93c40d51c7aa74d45d6ddad38293fe,ff2e7f9ca9feaa1bbcfa084a0f49476d098fae773391cfe9aceabab077a720dc,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0092,extension,5+,False,1,1,0,1,1,STOP,0,0,0,,,,2026-07-12T10:05:02+00:00,857b496976a3f7aa965e6f5be12bee982f103f87d5ab8569f9ef68b58a72caac,c5bc6d9b8490de190d4395dd2f5aea9815094298cac975b5abb34923c0d92616,168d6b22573953a2f03bd1b59d3ca645419855b257d491ba3fba467460e81df3,cdd3af6e003229d0275ca3132880706736888dca6bd2070dd876f574b343133b,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0095,extension,3-4,False,0,0,0,0,0,MAX_TOKENS,0,0,0,,,,2026-07-12T10:05:12+00:00,c5eefd6a970468701bb62d51e8c0a28cf2e8112a1e981d40f41dc2cb6fd77498,41f10d037dfd7f0e48649af2da216f81011206b0069c5698062b0a091f2b903e,9a8d568c25fea6617afc9cd2d4ff36b10fde470a982b7a4859d5d9aa20de5490,,0
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0096,extension,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-07-12T10:05:27+00:00,d6c6317b01c515cee5c7f1643e1cc3e6be9e8cb9ba1276cf777c595d458d0405,9840f35fb7d914b3886f34086367716b2788aeb3e7ea2352d52b2ed53ab0a979,3a341f28cc339ce8094a135dc87b49d6da62de411a9e060c20eb1909ed2b3074,5562590fe83a2ede8bed4382c9e8dcb22eff1575e1746b5ef0ccf651856f5bd6,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0098,extension,5+,False,1,0,1,1,1,STOP,0,0,0,,,,2026-07-12T10:05:33+00:00,a79b77b218cecce332609e5c8bd972c31d4799af416b7c4940b9aff3aa7cade1,1b364b725faa8e3fee76e0ac73ceae6bf003ff992321a25169938d897fa69544,46a3704beec9fe31c58de1d592dc05116ab2e2c9d9c74a403b20601170c7c66a,cc64f96495f7e27c9daeaabf766056178e7a0be681cd273da7612b3bfd6185c0,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0100,extension,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-07-12T10:05:41+00:00,ee29112767d7f7c6f46e990eb5bea5d2225fb8c2a77c8972616ef2f358f3eba2,be7a34d06d718c49c7843292964c8c2785375ef4cfdc9271ee7038df21b4f216,4d2f48c17fad551385dbdebbc36061e4bcbad2cac0c1d188fd1e9b1ce7d88bf6,916926fdb82ff5830383c55693efe9fa0a7989dccb5e2a055ba654f644da526e,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0102,extension,3-4,True,1,0,1,1,1,STOP,0,0,0,,,,2026-07-12T10:05:50+00:00,22f23bface1866a72767fea6e45c7750fbd920d06e0a382a44721af1badd01dd,0c4c37142c60330324fed5fb880c7289a7ad91236f479635b1d8f74f0ae717b7,24896cca822a181966523ecf476c7275ad342e4aa675f4e4602e0a932f63480f,0e6de28d53fd339b45f3f3eecd26e23c88bede7327cb6e13836c42decd5a217a,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0105,extension,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-07-12T10:06:03+00:00,f1d13ca43970b0ac27ea3953bdfa96e8b0f3936446b0569a96394a0319c0315c,dc376a1159fd78d8821045a77ffdb48f981ce65230e4752b8982c2704c969b41,d1c776413c5acbd2eecdec3f5dc92df603057c6e140b61ddb05694064357d973,05f23e26b515b6ee1e7b4c4a9cef709a55a796ef160e3c64ef776e3a0c449629,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0106,extension,5+,False,1,0,1,1,0,STOP,0,0,0,,,,2026-07-12T10:06:05+00:00,00772a127b18860c74e1c6865c20cf7c37193f3b9e954644947868b3267a5f6c,7d6c5ae600d9a22d2f407ccbe833f128401aebfdc3f6ae80bb632843f8d149ed,8307edcf70e7fa96e5f441b8bf314b8e05f34ac2dd4c61318d74f96c0663dd0b,51008682cc53304b60c71738a8a9140835079783f5d2e0b3ceab812309db3893,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0107,extension,3-4,False,1,1,0,1,1,STOP,0,0,0,,,,2026-07-12T10:06:17+00:00,352450184921e5bac0e3bf2c1e38eba62c190cc81c93b3d459e49b3701a1b3fb,a38749a4384de44dbab9f3047fcea8126b272b51046fe928a8b91203b25ac117,d5b6790d8e173ee2a4a3102a9a15becd866f6639fc81c6398f5e46659a37dcee,9335336fdabcf88fc1ec79ea39492352c00f848e7a5e95a9f02d7f7096946a05,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0111,extension,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-07-12T10:06:57+00:00,45b78fef7067512e88f461be06eb9a573703d4a9a9d7afc859b2bf42bb344c00,49e0bb327227ab466a833bb3cec7aeb3b9328cc59c47ed29c336d5a5d2d75a6a,7998e31dcbd307fe460e7ef182e3fa4168e611dc64798f8524ec58d8cce11333,aa961c901e47d953c5c19b0028ea5bf317197fd83dd95e0e2c27ae7d938c499c,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0114,extension,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-07-12T10:07:16+00:00,465f2f5d573e2f11ff0c485808d4694f68e9c8f8e5d4e649fa34250eaba2f565,0587a9e6dc70db172ea3e6fe77e3a7b5bc407b3468b7e63bf906af21288889a8,6c3ada8f0b3999102044daa9b328eddd5ff0cd7d5835ee057b710b46f6b1906a,6fb179f6c619a01e7706c145ad6d36ef869270f5106b7b599e245e30eb818abc,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0115,extension,5+,True,0,0,0,0,0,MAX_TOKENS,0,0,0,,,,2026-07-12T10:07:21+00:00,700e5fe9a7cc58e97723012cd6d450131b2cd2f787560868ed3aa026b1d5f802,bb0593f2d9270f3f566ecf501b1c5ff35a275f4db4582293ef2cce2fb681a54a,ed8fb3886b539bfc0deb5947870255b66b15fe93d582c760ec71240dd0aedccb,6da734f2c7b12a8e9b8d8dc68deb27cf8edba3abdc6d31e85d7213f6c5cdcb9d,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0116,extension,1-2,False,1,0,1,1,0,STOP,0,0,0,,,,2026-07-12T10:07:35+00:00,af91146cc9e4a3f119397003a5b770b1bb0c2f8812fafc12e1e06236da19f303,5d9304295e01793fef5d1a611dc4d016c06e90e172a29c1999aec47750d7bc08,f72c03e8ffa7a0feebb6221aafcfa584466348266ba72d6e9627013dfee94f44,50ea70c59d730b0bb344ccb81709650fa1dcb846958a9dc5d78f184ee47d9dae,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0118,extension,3-4,True,1,1,0,1,1,STOP,0,0,0,,,,2026-07-12T10:07:59+00:00,891776f8f68c71a0342cfca317363700922b7302b4897b696143fac60b48191c,57f03bfac36d8c82533e6d2ad24140e15a6eefcbaf4503a202cc4677fa12e5ab,487da0970dcccbcb8307f9ac61bb584395d7aada4df6aa40510f6dda1184d2f5,a6c9faf729f0455d007372d786cade2ee322c607f638909ce7cff118d187b611,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0120,extension,1-2,False,1,1,0,1,1,STOP,0,0,0,,,,2026-07-12T10:08:07+00:00,ebb1c3839526112aff66d21b8b9175dee6544e20e358227eec9878fa7eacb76c,65ab75e02c4ead32d9c74ea08fa34f6babd98868372c56c43819708a9cdccd9f,5aa488ca313920163d53bcecadd76970229a29539b100973aba534cb4ec4f95a,f368e42332779ecc1f6fde9d022836c22448741cca24dd75a07a7ce2e1adbcec,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0124,extension,3-4,True,1,0,1,1,1,STOP,0,0,0,,,,2026-07-12T10:08:30+00:00,ccae091e9fe6b2f2ab7b49ea46f9180610fb4fb9fc96167d0a74676690388f2e,432620376b3bad627d6ebea4fdae445b267fd496b5e871f707cff9125c5b04e1,f231c904e709450feb9bc042132865873c034b9e21a9e44e908a1cc8c51974a6,b86f9040580b2b4363fba0788f18b52b16e83803e2eaabf399d6742fa74b745e,1
1,gemini-2.5-pro,Gemini 2.5 Pro,7,google_gemini-2_5-pro,google,pqid_bench_external_gen_0128,extension,3-4,True,1,0,1,1,1,STOP,0,0,0,,,,2026-07-12T10:08:42+00:00,396e189a1def3e2d7a7b22343bdd9b719ffb903be1d348e713d1546ada4e760b,40aa3abcb5817f85f4cdacb8080556192732151a51dbc04afa0c3ea7099722bf,740c5dcc2e97c0a6028eae7aa5d6240173c73ef7a200ecc13658d584d59140de,f55a3eaa4cd34cf291731878b54656a97bf341dd221a4205f07c95683c3d5343,1
